review_id,customer_id,product,rating,review_text,review_date
REV_0000224,CUST_00094,Yoga Mat,5,This is my third purchase and it never disappoints. Arrived earlier than expected. Loyal customer here!,2024-03-30
REV_0000225,CUST_00095,Sunglasses,2,"Broke after a week of use. It stopped working after just a few uses. Cheaply made, avoid this product.",2023-08-19
REV_0000226,CUST_00095,Coffee Maker,5,Best purchase I've made this year. Arrived earlier than expected. Worth every penny.,2023-03-17
REV_0000227,CUST_00095,Backpack,3,Does the job but Size runs a bit small. Expected a bit more for the price.,2024-09-22
REV_0000228,CUST_00095,Backpack,4,Impressive quality and fast shipping. Customer support was super helpful. Couldn't be happier.,2024-03-27
REV_0000229,CUST_00095,Running Shoes,3,Average quality. It works but feels flimsy. Serves its purpose but could be improved.,2024-04-27
REV_0000230,CUST_00096,Yoga Mat,4,Great quality for the price. Easy to set up and use. Very satisfied with my purchase.,2024-11-01
REV_0000231,CUST_00096,Running Shoes,3,Average quality. The packaging was nice at least. Serves its purpose but could be improved.,2023-11-30
REV_0000232,CUST_00096,Smart Watch,5,Impressive quality and fast shipping. The design is sleek and modern. Couldn't be happier.,2024-03-08
REV_0000233,CUST_00096,Yoga Mat,3,Does the job but The color was slightly different from the photo. Expected a bit more for the price.,2024-10-07
REV_0000234,CUST_00097,Wireless Headphones,1,Hugely disappointing. The material feels cheap and flimsy. The product photos are misleading.,2024-06-09
REV_0000235,CUST_00097,Sunglasses,2,Worst purchase I've ever made. The material feels cheap and flimsy. Demanding a full refund.,2024-05-24
REV_0000236,CUST_00098,Sunglasses,3,It's okay for what you pay. Took a while to arrive. Might look for alternatives next time.,2023-10-20
REV_0000237,CUST_00099,Notebook Set,2,Not as described at all. The material feels cheap and flimsy. Feel completely ripped off.,2024-09-04
REV_0000238,CUST_00099,Running Shoes,2,"Broke after a week of use. Arrived damaged with no protective packaging. Cheaply made, avoid this product.",2024-08-06
REV_0000239,CUST_00101,Coffee Maker,4,Absolutely love this product! Easy to set up and use. Would definitely recommend to friends and family.,2024-08-17
REV_0000240,CUST_00102,Laptop Stand,4,Great quality for the price. Easy to set up and use. Very satisfied with my purchase.,2023-10-22
REV_0000241,CUST_00102,Portable Charger,4,Best purchase I've made this year. My whole family loves it. Worth every penny.,2023-09-21
REV_0000242,CUST_00102,Water Bottle,3,Decent product overall. Instructions could be clearer. Not bad but nothing special either.,2024-12-30
REV_0000243,CUST_00102,Yoga Mat,5,Impressive quality and fast shipping. Customer support was super helpful. Couldn't be happier.,2024-06-22
REV_0000244,CUST_00102,Notebook Set,2,Complete garbage. The material feels cheap and flimsy. I've wasted so much time dealing with returns.,2023-09-06
REV_0000245,CUST_00104,Laptop Stand,4,Perfect! Exactly what I was looking for. Customer support was super helpful. Five stars all the way.,2024-08-05
REV_0000246,CUST_00104,Laptop Stand,5,"Amazing product, amazing service. Customer support was super helpful. Keep up the great work!",2024-04-04
REV_0000247,CUST_00104,Desk Lamp,3,It's okay for what you pay. It works but feels flimsy. Might look for alternatives next time.,2024-03-14
REV_0000248,CUST_00104,Running Shoes,4,Perfect! Exactly what I was looking for. Better than the more expensive alternatives. Five stars all the way.,2024-07-22
REV_0000249,CUST_00105,Desk Lamp,4,This is my third purchase and it never disappoints. My whole family loves it. Loyal customer here!,2024-06-19
REV_0000250,CUST_00105,Notebook Set,2,Worst purchase I've ever made. The battery life is terrible. Demanding a full refund.,2024-10-23
REV_0000251,CUST_00105,Laptop Stand,3,Solid enough product. The color was slightly different from the photo. No major complaints but room for improvement.,2024-02-17
REV_0000252,CUST_00105,Portable Charger,3,Solid enough product. The color was slightly different from the photo. No major complaints but room for improvement.,2024-12-27
REV_0000253,CUST_00106,Notebook Set,1,Hugely disappointing. It stopped working after just a few uses. The product photos are misleading.,2024-02-25
REV_0000254,CUST_00106,Desk Lamp,3,Solid enough product. Instructions could be clearer. No major complaints but room for improvement.,2024-07-11
REV_0000255,CUST_00106,Smart Watch,2,Very disappointed with this purchase. The material feels cheap and flimsy. Would not recommend.,2024-05-12
REV_0000256,CUST_00107,Smart Watch,3,Does the job but Took a while to arrive. Expected a bit more for the price.,2024-11-26
REV_0000257,CUST_00107,Yoga Mat,5,Exceeded my expectations! Customer support was super helpful. Will be buying again soon.,2024-07-18
REV_0000258,CUST_00107,Water Bottle,5,Great quality for the price. Arrived earlier than expected. Very satisfied with my purchase.,2024-10-30
REV_0000259,CUST_00108,Running Shoes,4,"Amazing product, amazing service. The design is sleek and modern. Keep up the great work!",2024-12-25
REV_0000260,CUST_00108,Yoga Mat,5,Best purchase I've made this year. My whole family loves it. Worth every penny.,2024-06-27
REV_0000261,CUST_00109,Coffee Maker,5,Impressive quality and fast shipping. Easy to set up and use. Couldn't be happier.,2024-11-01
REV_0000262,CUST_00109,Laptop Stand,3,Decent product overall. It works but feels flimsy. Not bad but nothing special either.,2024-01-02
REV_0000263,CUST_00109,Backpack,1,Hugely disappointing. The stitching came apart immediately. The product photos are misleading.,2024-01-18
REV_0000264,CUST_00109,Sunglasses,4,Perfect! Exactly what I was looking for. Customer support was super helpful. Five stars all the way.,2023-06-16
REV_0000265,CUST_00109,Sunglasses,3,Solid enough product. The packaging was nice at least. No major complaints but room for improvement.,2024-06-26
REV_0000266,CUST_00110,Laptop Stand,2,Worst purchase I've ever made. The battery life is terrible. Demanding a full refund.,2024-09-13
REV_0000267,CUST_00111,Wireless Headphones,4,"Amazing product, amazing service. Better than the more expensive alternatives. Keep up the great work!",2024-02-09
REV_0000268,CUST_00111,Laptop Stand,4,"Amazing product, amazing service. My whole family loves it. Keep up the great work!",2024-10-03
REV_0000269,CUST_00112,Bluetooth Speaker,2,"Broke after a week of use. Arrived damaged with no protective packaging. Cheaply made, avoid this product.",2024-04-27
REV_0000270,CUST_00113,Notebook Set,1,"Broke after a week of use. It doesn't match the description at all. Cheaply made, avoid this product.",2024-12-30
REV_0000271,CUST_00113,Kitchen Scale,4,This is my third purchase and it never disappoints. Better than the more expensive alternatives. Loyal customer here!,2024-05-19
REV_0000272,CUST_00114,Phone Case,4,This is my third purchase and it never disappoints. The material feels premium. Loyal customer here!,2023-11-07
REV_0000273,CUST_00114,Smart Watch,4,Impressive quality and fast shipping. The design is sleek and modern. Couldn't be happier.,2023-10-21
REV_0000274,CUST_00114,Smart Watch,3,Decent product overall. Instructions could be clearer. Not bad but nothing special either.,2024-07-10
REV_0000275,CUST_00114,Wireless Headphones,3,Decent product overall. Size runs a bit small. Not bad but nothing special either.,2024-04-11
REV_0000276,CUST_00115,Sunglasses,5,Perfect! Exactly what I was looking for. Easy to set up and use. Five stars all the way.,2024-10-06
REV_0000277,CUST_00115,Smart Watch,5,Absolutely love this product! Better than the more expensive alternatives. Would definitely recommend to friends and family.,2023-03-22
REV_0000278,CUST_00115,Running Shoes,5,This is my third purchase and it never disappoints. Easy to set up and use. Loyal customer here!,2024-04-25
REV_0000279,CUST_00116,Smart Watch,3,It's okay for what you pay. The color was slightly different from the photo. Might look for alternatives next time.,2024-09-21
REV_0000280,CUST_00119,Desk Lamp,4,This is my third purchase and it never disappoints. Arrived earlier than expected. Loyal customer here!,2024-06-11
REV_0000281,CUST_00119,Running Shoes,3,Does the job but Instructions could be clearer. Expected a bit more for the price.,2024-09-20
REV_0000282,CUST_00119,Wireless Headphones,3,Average quality. The color was slightly different from the photo. Serves its purpose but could be improved.,2024-10-13
REV_0000283,CUST_00120,Phone Case,4,Best purchase I've made this year. Arrived earlier than expected. Worth every penny.,2024-01-31
REV_0000284,CUST_00120,Coffee Maker,5,Perfect! Exactly what I was looking for. Customer support was super helpful. Five stars all the way.,2024-10-24
REV_0000285,CUST_00120,Phone Case,2,"Broke after a week of use. It doesn't match the description at all. Cheaply made, avoid this product.",2024-09-15
REV_0000286,CUST_00120,Coffee Maker,5,Exceeded my expectations! My whole family loves it. Will be buying again soon.,2023-10-23
REV_0000287,CUST_00123,Desk Lamp,3,It's okay for what you pay. The packaging was nice at least. Might look for alternatives next time.,2024-08-07
REV_0000288,CUST_00123,Notebook Set,3,It's okay for what you pay. The packaging was nice at least. Might look for alternatives next time.,2024-08-04
REV_0000289,CUST_00125,Backpack,4,"Amazing product, amazing service. Customer support was super helpful. Keep up the great work!",2024-07-06
REV_0000290,CUST_00125,Notebook Set,3,Decent product overall. The color was slightly different from the photo. Not bad but nothing special either.,2024-12-18
REV_0000291,CUST_00125,Kitchen Scale,2,Hugely disappointing. The battery life is terrible. The product photos are misleading.,2024-02-25
REV_0000292,CUST_00125,Coffee Maker,3,Average quality. Size runs a bit small. Serves its purpose but could be improved.,2024-06-13
REV_0000293,CUST_00125,Laptop Stand,5,"Amazing product, amazing service. The material feels premium. Keep up the great work!",2024-04-18
REV_0000294,CUST_00126,Coffee Maker,1,Hugely disappointing. The battery life is terrible. The product photos are misleading.,2023-10-08
REV_0000295,CUST_00126,Yoga Mat,3,Does the job but The packaging was nice at least. Expected a bit more for the price.,2023-04-21
REV_0000296,CUST_00126,Sunglasses,4,Impressive quality and fast shipping. Arrived earlier than expected. Couldn't be happier.,2024-09-12
REV_0000297,CUST_00126,Coffee Maker,4,Perfect! Exactly what I was looking for. My whole family loves it. Five stars all the way.,2024-11-08
REV_0000298,CUST_00126,Water Bottle,2,Complete garbage. Waited 3 weeks for delivery. I've wasted so much time dealing with returns.,2024-12-26
REV_0000299,CUST_00127,Water Bottle,4,Best purchase I've made this year. The material feels premium. Worth every penny.,2024-10-26
REV_0000300,CUST_00127,Phone Case,4,Perfect! Exactly what I was looking for. The material feels premium. Five stars all the way.,2024-08-09
REV_0000301,CUST_00129,Backpack,2,Very disappointed with this purchase. The material feels cheap and flimsy. Would not recommend.,2024-10-23
REV_0000302,CUST_00129,Backpack,5,Absolutely love this product! Arrived earlier than expected. Would definitely recommend to friends and family.,2024-06-17
REV_0000303,CUST_00129,Portable Charger,5,Perfect! Exactly what I was looking for. Customer support was super helpful. Five stars all the way.,2024-12-23
REV_0000304,CUST_00131,Kitchen Scale,2,Hugely disappointing. Missing parts in the box. The product photos are misleading.,2024-02-27
REV_0000305,CUST_00131,Coffee Maker,5,This is my third purchase and it never disappoints. The design is sleek and modern. Loyal customer here!,2024-02-28
REV_0000306,CUST_00131,Desk Lamp,1,Complete garbage. Arrived damaged with no protective packaging. I've wasted so much time dealing with returns.,2023-09-13
REV_0000307,CUST_00131,Smart Watch,2,Not as described at all. It doesn't match the description at all. Feel completely ripped off.,2023-05-13
REV_0000308,CUST_00134,Running Shoes,2,Hugely disappointing. The material feels cheap and flimsy. The product photos are misleading.,2023-06-07
REV_0000309,CUST_00134,Notebook Set,1,Terrible experience. Missing parts in the box. Customer service was unhelpful when I complained.,2024-07-14
REV_0000310,CUST_00134,Backpack,2,Worst purchase I've ever made. The stitching came apart immediately. Demanding a full refund.,2023-05-18
REV_0000311,CUST_00134,Yoga Mat,1,Complete garbage. It stopped working after just a few uses. I've wasted so much time dealing with returns.,2024-03-05
